"","x"
"13950",-11676.0378006502
"13951",4973.19257434451
"13952",-26641.9604761848
"13953",73812.8705834144
"13954",-2004.95543337008
"13955",-86645.9158774175
"13956",-28184.1741810241
"13957",-14030.2661255973
"13958",37780.146799221
"13959",-53375.0392722636
"13960",41979.8438732846
"13961",-46446.67474336
"13962",-14057.9035190937
"13963",-820.023717580554
"13964",20864.6383872133
"13965",-748.686944536832
"13966",-103798.990460481
"13967",-39713.1610630431
"13968",68025.966329858
"13969",-78046.2891513665
"13970",5819.97478237566
"13971",-21521.710993833
"13972",56351.0338757883
"13973",6789.90895785822
"13974",28146.4469763449
"13975",-60207.711513317
"13976",-29562.0826177607
"13977",13143.2241174118
"13978",-7118.52995533605
"13979",-72434.5814463157
"13980",-78.3119950174418
"13981",11181.1969882645
"13982",58445.5098487087
"13983",22201.2099996287
"13984",-36471.674424617
"13985",-76180.8202962172
"13986",1668.93470293679
"13987",45032.9815708159
"13988",20590.6402850323
"13989",-4326.95562792783
"13990",64945.721837465
"13991",72692.0075254062
"13992",26889.364273026
"13993",56660.9553377527
"13994",24013.1085535236
"13995",-61193.7136125337
"13996",6280.94900056718
"13997",-13518.9472258161
"13998",-29966.3358310017
"13999",37854.7919426269
"14000",-34895.2995621522
"14001",23005.786224248
"14002",-9316.51514494092
"14003",-48949.7294194855
"14004",-49961.1459041042
"14005",-41453.7499166315
"14006",69176.4970822706
"14007",70527.5678011442
"14008",29084.543548207
"14009",-11516.9826294169
"14010",-29795.6584450061
"14011",68996.2501695964
"14012",9667.09510420516
"14013",60191.7307870541
"14014",27952.9127405223
"14015",-27577.2628510318
"14016",31417.0342554206
"14017",12941.9225721309
"14018",9595.08501103435
"14019",42810.4462049925
"14020",35515.7574554394
"14021",17514.0963654816
"14022",41280.454858461
"14023",-23348.7548348578
"14024",44764.1559847465
"14025",20639.9090505737
"14026",1145.57470436911
"14027",35656.560731304
"14028",-39913.4563382825
"14029",7932.64109640518
"14030",-11280.9473900054
"14031",-39173.1205811278
"14032",37630.4576922731
"14033",11157.1863884803
"14034",1172.32637791443
"14035",1261.51107418497
"14036",39687.4863521162
"14037",-6861.05768724773
"14038",-4232.48488525721
"14039",11456.6775986276
"14040",62857.1213466392
"14041",22780.4521031499
"14042",-79619.9995409126
"14043",-10068.2140641588
"14044",30866.1538652712
"14045",62976.6561901492
"14046",94159.7249860334
"14047",23884.7905014491
"14048",29708.4826463057
"14049",24882.8515196199
"14050",-652.102717707716
"14051",-65509.5422352168
"14052",-46863.985681246
"14053",25969.7555746717
"14054",26404.9570674841
"14055",33227.6530201876
"14056",-32355.5213963741
"14057",6922.29107065637
"14058",19690.1366215705
"14059",50889.1010215037
"14060",4721.21093261951
"14061",4069.54380609751
"14062",-2631.02552121385
"14063",23451.1868378619
"14064",4865.74793892946
"14065",-23002.1458210351
"14066",-20716.5444332158
"14067",-12687.3626415096
"14068",31628.5870096031
"14069",-78422.9155531976
"14070",45663.9634641165
"14071",36921.3086322417
"14072",-13194.9071025699
"14073",58144.1458203944
"14074",-17284.0901068122
"14075",29736.4404082074
"14076",10501.1406502394
"14077",-17991.9359974415
"14078",-4475.28932850246
"14079",-5736.09862117243
"14080",40668.8210630482
"14081",4911.70995172897
"14082",-10386.1426235733
"14083",-9719.72667582016
"14084",-72182.3054036333
"14085",7576.52094869274
"14086",12011.1595132019
"14087",-21220.5307693778
"14088",15909.3336978783
"14089",13575.677135187
"14090",55785.4665963856
"14091",26243.3102680121
"14092",5266.97899208356
"14093",-13719.0150142332
"14094",-32528.6746487424
"14095",41017.1587094905
"14096",26326.040804956
"14097",-24844.8416167312
"14098",4567.72623751384
"14099",24356.7820984311
"14100",53434.7388051972
"14101",-21854.4352926967
"14102",-9593.02739686925
"14103",-30975.3654535289
"14104",-13835.1710297122
"14105",-29720.9545205279
"14106",424.689444927816
"14107",-8961.53389462169
"14108",-10359.3834594826
"14109",89241.6590908763
"14110",13427.7819121646
"14111",-39163.6732067029
"14112",87235.5400173806
"14113",-18036.4906817749
"14114",55124.6809083965
"14115",-22570.178837025
"14116",23387.9943168473
"14117",-5394.863710136
"14118",35386.4784527193
"14119",58313.9749900086
"14120",-63967.7791205821
"14121",-39627.6223098217
"14122",7516.59793832789
"14123",26938.6098729369
"14124",30025.8564681756
"14125",20848.7081704259
"14126",76077.1212688121
"14127",28625.2016727005
"14128",-22344.3406513128
"14129",-31438.0467684667
"14130",-6345.80536677587
"14131",24273.5646011194
"14132",11723.5702473267
"14133",11044.1836171447
"14134",8700.1943371544
"14135",14469.530103383
"14136",34889.19492614
"14137",-41863.7308604372
"14138",-41152.0811051395
"14139",24679.1523911793
"14140",-4325.25210223357
"14141",-33231.1271384702
"14142",-60207.4181650556
"14143",31232.1519400844
"14144",54249.0950969844
"14145",-22706.8148715229
"14146",-5648.26729582658
"14147",56821.3603467459
"14148",42315.3384647547
"14149",11048.6969186828
"14150",5098.93898314355
"14151",16258.4162632065
"14152",23578.0355409494
"14153",-62440.598554707
"14154",-12554.3721950376
"14155",580.344520412949
"14156",2069.21963045491
"14157",-57258.1663206774
"14158",60277.5096950265
"14159",22207.6231023334
"14160",-18494.7705684418
"14161",39536.7483055471
"14162",2857.54933766159
"14163",-10279.7612469703
"14164",7157.15563112457
"14165",2759.07446388844
"14166",9949.79745254583
"14167",34282.8494755041
"14168",-8008.18983310776
"14169",-28043.7805280792
"14170",-37187.4656427617
"14171",-8448.27522467558
"14172",8837.93027451958
"14173",12379.1471792685
"14174",-51395.8609169634
"14175",-13516.9202116972
"14176",-51177.5434762032
"14177",14673.0852201799
"14178",-13344.704106361
"14179",-3576.20977067619
"14180",-9897.19592822108
"14181",3939.64842532321
"14182",53837.7891050237
"14183",16804.7675186318
"14184",6428.87801109738
"14185",35525.9420793668
"14186",40069.8250497274
"14187",-35589.5163887997
"14188",37513.8759581449
"14189",-13336.233523217
"14190",30349.2494697439
"14191",-39026.6174223341
"14192",27431.2484429607
"14193",56040.236503407
"14194",-27132.8012504231
"14195",2964.08691224252
"14196",73492.3528314615
"14197",66542.0004027565
"14198",-26579.2850130613
"14199",32185.9065221253
"14200",-6731.1438266234
"14201",9510.92053457418
"14202",6375.18262827287
"14203",29653.4113417706
"14204",31350.2833726277
"14205",-54519.4168809127
"14206",-49644.3023151529
"14207",-13946.4954843161
"14208",5659.39156281281
"14209",-22338.8620507175
"14210",-8914.49147786147
"14211",-30259.4249328194
"14212",25058.2673098481
"14213",4077.52199794879
"14214",-30916.4301853795
"14215",27066.7649125891
"14216",9109.56740251422
"14217",-34922.7801807279
"14218",29085.541122627
"14219",13388.0097246195
"14220",-18909.3859092761
"14221",2005.67749033367
"14222",-17371.4609776499
"14223",77015.802162839
"14224",49857.6657435641
"14225",-23720.4320180221
"14226",67933.5713845923
"14227",23685.3607090678
"14228",30785.0459167875
"14229",-3164.87852608467
"14230",8094.78665719807
"14231",43821.5867696239
"14232",17662.9974325912
"14233",10827.9443072576
"14234",30745.2873765747
"14235",24016.3385726781
"14236",-3318.64679651535
"14237",28674.9140964172
"14238",-16090.0015119101
"14239",-1605.08555035863
"14240",4475.75700747942
"14241",22861.1781886722
"14242",-10023.0829180461
"14243",11256.9637098869
"14244",-29552.066005104
"14245",29683.1484950697
"14246",-34633.2431398599
"14247",19470.9904090541
"14248",1011.66554464476
"14249",-944.530389747352
"14250",3432.49105607277
"14251",-26397.9095636451
"14252",4121.64625108205
"14253",-5367.16183143907
"14254",-41550.9769632203
"14255",-17092.360350492
"14256",-41929.1865398617
"14257",26405.8875857135
"14258",14260.7017556177
"14259",24359.8122135041
"14260",19747.3651783552
"14261",-52710.4052254336
"14262",-90076.6394147841
"14263",-83441.5810927237
"14264",-29281.7408467123
"14265",-17009.9868490129
"14266",-1314.46454116043
"14267",23251.6896879187
"14268",91405.7985217335
"14269",17428.2882807259
"14270",62829.334751831
"14271",-7953.24712752423
"14272",-28162.7957475289
"14273",56029.1229262735
"14274",-75289.8006191675
"14275",-16874.4374451841
"14276",3865.7794923114
"14277",-23191.0076804018
"14278",-53866.8552364072
"14279",13177.1763503171
"14280",7756.78339109607
"14281",-75561.9860171108
"14282",-115126.699630198
"14283",-35076.0537290562
"14284",32316.2656789916
"14285",-38143.3243907622
"14286",-37485.3024278352
"14287",50964.9257724207
"14288",49479.419411911
"14289",-38.6012645188082
"14290",59914.7379716226
"14291",-15649.8887372465
"14292",-2650.16949778189
"14293",13767.813505019
"14294",2688.60169671411
"14295",2725.42570750848
"14296",-38843.5647452235
"14297",-8385.13281186846
"14298",5048.22203883617
"14299",-6335.31730351925
"14300",26811.2252245475
"14301",70978.1728118222
"14302",-2925.23331242903
"14303",-84842.6707767741
"14304",202.255781659053
"14305",-12348.8913160812
"14306",807.945480632066
"14307",28931.8109699883
"14308",-36138.6760296614
"14309",-37283.3227888012
"14310",54424.7299411853
"14311",22832.1135018256
"14312",18768.9170393047
"14313",45692.7365762959
"14314",-11554.0420672036
"14315",-33060.0801441048
"14316",3902.94748710647
"14317",-9883.54630868096
"14318",-32758.3646551631
"14319",53656.9460458662
"14320",15447.2941618977
"14321",-22403.7886917898
"14322",50556.6365523957
"14323",13936.7851956983
"14324",86364.9062544467
"14325",14810.8219542274
"14326",-5564.4405516244
"14327",-23938.3840735184
"14328",-15789.3098365018
"14329",-936.70974559023
"14330",-38103.429941134
"14331",43718.6973834314
"14332",-24416.3481789527
"14333",15013.938620783
"14334",44517.6040138273
"14335",51222.5711171406
"14336",50830.2175142268
"14337",30010.016001278
"14338",33446.1581617357
"14339",16634.8090276869
"14340",669.592836832044
"14341",-37092.4163196561
"14342",-21195.473628943
"14343",-7898.51629471809
"14344",39265.5960334863
"14345",43017.0084307054
"14346",-16883.4663523266
"14347",-39049.4191062229
"14348",38527.5865254734
"14349",-2355.80883799232
"14350",25078.6700808346
"14351",3894.2267901077
"14352",1059.96915707517
"14353",-4507.62772348516
"14354",61536.6282253738
"14355",8172.46176567583
"14356",16891.7507280758
"14357",-19304.3468805676
"14358",-15896.066733056
"14359",40722.0448014618
"14360",-14725.4708498573
"14361",47172.0175116169
"14362",8838.28133276514
"14363",45173.2250198809
"14364",-77176.2859506523
"14365",68413.1907412127
"14366",-2136.65167450491
"14367",10915.7537734306
"14368",40947.4272022564
"14369",15092.6534866792
"14370",-67800.6809227503
"14371",49359.462024598
"14372",30528.4908165854
"14373",-64372.9952965017
"14374",25358.7277330941
"14375",-16567.3488891563
"14376",12759.8854393304
"14377",10002.3228621256
"14378",-27617.0768654985
"14379",-12169.3024538138
"14380",20357.7812472123
"14381",15608.788624487
"14382",-6277.28691233142
"14383",35870.9700827097
"14384",-10603.0340670768
"14385",9141.98019785798
"14386",-44221.9146210443
"14387",42129.7250902533
"14388",-11377.4777979828
"14389",44419.1795618349
"14390",-13044.0380757249
"14391",-12167.0226324702
"14392",26356.7803186738
"14393",52618.0058126812
"14394",-72971.7340847075
"14395",3077.48992569158
"14396",-21719.6660264459
"14397",-26786.8801562485
"14398",42159.0907347152
"14399",72138.6752441752
"14400",39611.6643365037
"14401",-76864.3121620887
"14402",-28740.0653902519
"14403",-7896.01849473393
"14404",-20558.0165629259
"14405",8.06037780287937
"14406",-14310.3750740928
"14407",21753.7413623188
"14408",58827.487237812
"14409",4816.0570139293
"14410",46922.4675851676
"14411",-15371.8047667065
"14412",55956.9542463509
"14413",14551.2312628389
"14414",47482.3356668765
"14415",-68782.8383839512
"14416",2684.43814127824
"14417",-20857.9603404962
"14418",61632.3357344381
"14419",11012.1953391241
"14420",-37871.593389687
"14421",48846.9369070863
"14422",6841.28868094116
"14423",12415.782651692
"14424",-26175.2962721796
"14425",19033.2777257431
"14426",-51838.6351325861
"14427",29046.4592654907
"14428",-20394.5004888694
"14429",22801.2135648827
"14430",44360.1388245469
"14431",55428.6997870591
"14432",119992.37020087
"14433",-9909.2805513449
"14434",-41231.9778716714
"14435",-39723.1968414854
"14436",-29899.4575469664
"14437",-57128.3615976066
"14438",25471.0980861113
"14439",58037.3476871703
"14440",23083.7389107118
"14441",56658.04130589
"14442",15613.3484212913
"14443",24708.0407772154
"14444",-12125.1895181822
"14445",46110.322694153
"14446",25503.7001951594
"14447",51.2155426757175
"14448",-24622.4696961785
"14449",26674.4045635812
"14450",2294.38541762349
"14451",-29506.6411269519
"14452",10326.6016578982
"14453",43286.136410973
"14454",50969.9774374515
"14455",30446.9033368748
"14456",39359.5775735184
"14457",-291.554750342188
"14458",66766.3610806014
"14459",-32356.927010815
"14460",-11392.053812909
"14461",25490.8434974019
"14462",105750.661158925
"14463",-30087.2790332916
"14464",-39431.5666507234
"14465",20204.3483616147
"14466",-3158.24020287631
"14467",13561.8244666075
"14468",43373.5305185619
"14469",-26095.4358644298
"14470",-46669.6271279117
"14471",55919.654105242
"14472",-82178.1514538293
"14473",494.979170915209
"14474",-17332.6795745867
"14475",-10777.6406242973
"14476",-9621.43917412709
"14477",44392.9522658092
"14478",-31286.8231039655
"14479",-39969.5265831124
"14480",15460.2610610888
"14481",25072.0622796904
"14482",-39057.4103216106
"14483",11524.3203857768
"14484",471.011011387917
"14485",30824.6145954096
"14486",34931.914903301
"14487",49855.331857743
"14488",-18989.3089687432
"14489",-21088.0994139661
"14490",-15698.6741124693
"14491",-9420.46581331528
"14492",-16971.8542087037
"14493",-24621.891704348
"14494",-15914.7257400566
"14495",14912.9986175826
"14496",23779.9885896479
"14497",3881.11882252682
"14498",-42838.9578056662
"14499",22077.3816055612
"14500",-52393.8272883315
"14501",84708.0262591748
"14502",16873.1325147652
"14503",34440.5216727666
"14504",-4131.30514029292
"14505",-46738.4000427795
"14506",44863.5781022589
"14507",107166.20608899
"14508",53848.3814230634
"14509",5187.87459726485
"14510",28597.6440566402
"14511",-9747.06198093042
"14512",39759.9660991234
"14513",17542.9488569321
"14514",17120.0632784336
"14515",6736.48300169493
"14516",39050.0179236038
"14517",-29.959968511226
"14518",13928.4049544134
"14519",37266.9363482657
"14520",50079.7770451795
"14521",-10887.7624502937
"14522",30687.3513502117
"14523",-12893.0573646418
"14524",9892.4240962543
"14525",40380.5726895758
"14526",25745.0509971413
"14527",-8270.1981428065
"14528",17198.2710001751
"14529",8396.76861534353
"14530",573.889054344518
"14531",26154.8755625703
"14532",14828.964943987
"14533",60792.7932311238
"14534",11075.9898902305
"14535",15472.0786951147
"14536",7336.6011865084
"14537",13089.8137567738
"14538",24257.8643351899
"14539",-37649.6718035499
"14540",-109684.123727766
"14541",-39976.6353043104
"14542",-37836.2611981888
"14543",-2351.06137523371
"14544",9544.55430748623
"14545",-44658.6066309448
"14546",28164.1787200072
"14547",-5350.62709671391
"14548",28996.923116525
"14549",34336.0041477598
"14550",-12582.4425288451
"14551",-27254.2364324216
"14552",3775.5506167733
"14553",-4828.49043439264
"14554",5283.60704857165
"14555",-11947.6445796203
"14556",46555.3096644382
"14557",-27761.8848864977
"14558",-47261.9649347755
"14559",-45073.4363179784
"14560",-58331.1133720319
"14561",11349.994471361
"14562",-81423.4905100804
"14563",60727.6644369452
"14564",-96632.7920690708
"14565",27343.1565616966
"14566",16181.6831571797
"14567",17962.921026721
"14568",-37121.4376033017
"14569",4614.57173472415
"14570",48282.5460187374
"14571",-69571.6575980252
"14572",-26929.8314834686
"14573",29620.8380061685
"14574",40223.789035892
"14575",-32418.7393156267
"14576",-33397.0436163085
"14577",-15551.9606855349
"14578",-88903.2974543488
"14579",24719.9327077868
"14580",77673.8744973571
"14581",-66733.9753004573
"14582",31198.5871840762
"14583",70899.1611531612
"14584",2251.3459271709
"14585",14174.3985520045
"14586",6822.37771017703
"14587",13631.4786949486
"14588",31793.0817147649
"14589",36178.2592241681
"14590",-28531.7521529098
"14591",56527.0565814742
"14592",4586.25179929379
"14593",-59431.1953048426
"14594",13919.9270173048
"14595",-18279.8293832596
"14596",-24756.4686244909
"14597",24432.0984632694
"14598",-35713.2444475678
"14599",38702.3865436605
"14600",85916.5208842084
"14601",18529.7502190986
"14602",41735.8308337144
"14603",68686.2416556853
"14604",-70070.6500621376
"14605",-5826.52178894836
"14606",68472.7308854427
"14607",33983.2068367954
"14608",33671.7527841757
"14609",-656.295559199376
"14610",35518.8229361059
"14611",-28178.2709374221
"14612",-26486.0574525175
"14613",34641.0416622882
"14614",-77749.2656115669
"14615",-3060.25723142995
"14616",53056.8205328356
"14617",75308.2526842584
"14618",-3922.38294685584
"14619",-3926.20082066253
"14620",3230.02338281302
"14621",2154.60902746459
"14622",45380.8107803074
"14623",-3145.95957400005
"14624",-22673.1382131697
"14625",-10054.3403348348
"14626",-13258.7488415302
"14627",11801.6939901753
"14628",-65085.3899447038
"14629",7747.48984583093
"14630",-506.272386049913
"14631",23038.1027985319
"14632",-28235.152469277
"14633",-20518.674915719
"14634",30072.3140568849
"14635",-32226.9122255997
"14636",12822.780035403
"14637",61237.8601272717
"14638",1321.71095325365
"14639",6049.23297932636
"14640",21218.0616592597
"14641",129037.82231914
"14642",-9144.61964254937
"14643",17651.8557841575
"14644",11984.4466215401
"14645",-8151.74326891879
"14646",-6867.05191421584
"14647",6221.28725139722
"14648",-54143.9108727416
"14649",28287.7556929507
"14650",-39435.8723389076
"14651",-37638.9304414859
"14652",56606.9843750833
"14653",5376.778160774
"14654",23789.0698044871
"14655",-20844.6208663383
"14656",-99132.4921081694
"14657",28690.697809656
"14658",-27957.3280112653
"14659",-44008.0018485686
"14660",-8563.16335760681
"14661",-46159.6834901949
"14662",-44892.2811570866
"14663",37374.4162753027
"14664",-2920.46940007086
"14665",-21999.3568839139
"14666",-10241.7691644497
"14667",-53576.3446587342
"14668",2260.99069374724
"14669",-21138.0365363207
"14670",-6751.25137554329
"14671",5176.72366686839
"14672",2950.72452741927
"14673",20906.0048992515
"14674",18090.0374253393
"14675",-6161.94218268236
"14676",40451.8799051393
"14677",33958.6684450704
"14678",-13922.6923576396
"14679",22396.3902890779
"14680",-18485.1091326413
"14681",-74926.1525263567
"14682",26195.5324658008
"14683",17825.9822136461
"14684",-8141.87774993075
"14685",60441.9913167795
"14686",-839.087409125773
"14687",6086.632312508
"14688",6328.22464574689
"14689",-30021.7697395195
"14690",-9087.89716890738
"14691",13057.3922844589
"14692",60644.9474906981
"14693",-73867.3405756105
"14694",35441.8349904295
"14695",68790.664668327
"14696",31876.4452759018
"14697",-16956.9198324175
"14698",14876.8680170576
"14699",6663.5945762366
"14700",68479.5847584999
"14701",-16896.0093338783
"14702",8680.2254375653
"14703",-3549.61087873864
"14704",-6651.50694811615
"14705",39911.1517457868
"14706",-18321.4850244724
"14707",-5828.70724918919
"14708",17577.8969011828
"14709",45359.7180629739
"14710",62872.435665692
"14711",-17574.7898931225
"14712",-7697.31584080783
"14713",-22589.1708044094
"14714",39596.3783545931
"14715",37957.4713492755
"14716",-12222.1319873802
"14717",-26330.3090111483
"14718",4433.02519785803
"14719",-30182.1469485456
"14720",-42797.8076224895
"14721",77720.0374181116
"14722",-19664.5126819669
"14723",-13802.4276427078
"14724",-43624.4937150877
"14725",5002.31791527985
"14726",19642.3402342027
"14727",23158.0988310551
"14728",14427.03523374
"14729",48236.9896328936
"14730",-23370.7468227102
"14731",72592.4189945496
"14732",-25746.6983127519
"14733",2868.38368867593
"14734",26939.255482599
"14735",3744.58361983481
"14736",-18279.3202831045
"14737",27051.0204679957
"14738",-46119.977596819
"14739",12767.8541794134
"14740",30236.8217517635
"14741",-30089.7432235756
"14742",1031.51346095373
"14743",-14874.191591608
"14744",-42319.1420954011
"14745",35823.2636241655
"14746",-21215.6934200109
"14747",16326.0195311727
"14748",-15156.0088058884
"14749",-17321.5914801938
"14750",-11046.2473283566
"14751",45058.1567296111
"14752",41821.3786544491
"14753",52605.9436574975
"14754",2218.64868340102
"14755",-58286.4006195534
"14756",-17319.9816945561
"14757",12235.3419554002
"14758",-15513.1029575703
"14759",37882.2423388093
"14760",-10619.9410655917
"14761",-30992.6682684801
"14762",-60531.750272672
"14763",-71064.4592375428
"14764",-8832.14461611851
"14765",-17219.6831973128
"14766",17382.2071194056
"14767",90523.0272838084
"14768",32547.034161906
"14769",-2478.90990795449
"14770",48972.3228094101
"14771",14977.4357653701
"14772",35571.8266967257
"14773",18791.2063480792
"14774",-47817.376800226
"14775",14208.0037761715
"14776",61271.2385362273
"14777",-31232.0921602366
"14778",-57092.9207895427
"14779",18531.716791887
"14780",-57366.8345294479
"14781",-64415.1134519476
"14782",-8732.07376596406
"14783",11511.2747781281
"14784",-19469.6343550909
"14785",14175.7612926379
"14786",-10669.0526741447
"14787",-45005.0517093426
"14788",-72379.1835139137
"14789",16978.6423043341
"14790",9899.57141791002
"14791",41700.9599276124
"14792",-11698.5388204183
"14793",47207.8612632549
"14794",-21332.2737593208
"14795",17019.95171467
"14796",-3763.3717772421
"14797",8183.34554283907
"14798",-8147.48035130216
"14799",-20461.7634946119
"14800",26993.0508315775
"14801",69068.6543920205
"14802",38465.6619838633
"14803",74294.3483670532
"14804",41301.0997943962
"14805",-49766.6598404828
"14806",10173.9908420467
"14807",43378.1632557666
"14808",-6835.56014120868
"14809",31245.6420090621
"14810",29847.5474148658
"14811",50164.5551914867
"14812",64759.0923206016
"14813",-61985.7211849571
"14814",44176.3302399478
"14815",-47748.0842191501
"14816",42585.4707329594
"14817",26087.3689157335
"14818",33992.2195706038
"14819",65099.0062628609
"14820",5723.57094137916
"14821",-56998.5824510806
"14822",67617.6969980508
"14823",3710.72844947982
"14824",-8577.54546702701
"14825",-16684.7208798097
"14826",23509.7847548245
"14827",28821.7253697494
"14828",-10323.9102820816
"14829",-57611.1957356845
"14830",54659.0528662658
"14831",-11716.2558557911
"14832",51918.0228682626
"14833",-22224.6083019481
"14834",46939.8708202822
"14835",-28824.663861066
"14836",13243.6116691749
"14837",-19993.6522692993
"14838",-17450.2653992483
"14839",2930.8209830817
"14840",28511.1652281019
"14841",17771.3077351788
"14842",-58648.5660821
"14843",21320.0448500367
"14844",-24513.5191210586
"14845",-24238.1670843312
"14846",10765.6550803109
"14847",-332.767685962973
"14848",2198.80597302431
"14849",16867.9273522363
"14850",60246.7446840319
"14851",-22528.6517351068
"14852",328.502500017067
"14853",-41054.2315850887
"14854",32981.4327236309
"14855",1562.60079805741
"14856",-33780.8302294473
"14857",-39109.603936333
"14858",-4349.61201949459
"14859",8199.24751066207
"14860",-29857.1042443777
"14861",23905.1904293562
"14862",-24024.5361713301
"14863",-26157.1316116155
"14864",2772.05120439465
"14865",1133.52905688773
"14866",8580.11416426091
"14867",8167.01311380631
"14868",18856.5906837643
"14869",17990.9750210483
"14870",-16630.3398839681
"14871",-9518.67093774933
"14872",-13324.430083786
"14873",32870.8348321873
"14874",-22206.9847184455
"14875",-10585.9022119595
"14876",22834.529361451
"14877",2719.22066032286
"14878",-34879.0100115964
"14879",-65172.5631839211
"14880",-17405.5874721833
"14881",71790.1832438122
"14882",-7931.49205225427
"14883",-81025.2598274712
"14884",18533.0169971448
"14885",14223.2206971713
"14886",10649.7126005953
"14887",-23652.4299507664
"14888",-26643.1686745854
"14889",-17911.441639536
"14890",2963.60668406087
"14891",-12082.0140677594
"14892",48527.3143424606
"14893",27177.9960814183
"14894",1721.12346980677
"14895",44028.2666155392
"14896",-7577.52458319044
"14897",-58048.860861435
"14898",11392.200756424
"14899",9015.6454911568
"14900",-20510.2703617037
"14901",30613.6033154185
"14902",9055.26992914413
"14903",43390.0694928634
"14904",-79246.464943645
"14905",-19764.7378206296
"14906",38025.9616142473
"14907",-53725.7193906196
"14908",31232.5778632972
"14909",7409.30351789341
"14910",12194.0631990661
"14911",22471.2512977731
"14912",-37729.0372093299
"14913",11230.5871925679
"14914",18080.8061955166
"14915",-15947.6135101181
"14916",-12427.5806678255
"14917",7224.60318524508
"14918",5317.85380993464
"14919",25860.1884338679
"14920",-9788.21959317445
"14921",10484.5551857472
"14922",-40219.7052617009
"14923",-15279.1003925346
"14924",89448.7774190397
"14925",-44781.545430514
"14926",-5915.75151355015
"14927",13219.0061761577
"14928",-42674.2652473815
"14929",11910.2531944661
"14930",16633.7526377051
"14931",-673.322182621208
"14932",-76817.6402901601
"14933",39829.4158908
"14934",-20671.6133734658
"14935",1193.74063975473
"14936",6532.75109566072
"14937",-4485.50471604054
"14938",19129.6231285097
"14939",40758.5784967483
"14940",-38993.6629853933
"14941",15691.9954865983
"14942",-37899.1367801976
"14943",-2259.10334062591
"14944",14413.1907913181
"14945",41065.9592992074
"14946",24007.4566809557
"14947",31843.5213742373
"14948",-3338.36645866673
"14949",-18715.6302145385
"14950",22184.445646053
"14951",3499.82058027481
"14952",-39901.6953405899
"14953",-8719.11008276735
"14954",21777.6126119455
"14955",53919.5216032025
"14956",20920.4197305728
"14957",-12949.1936021236
"14958",20391.0725143976
"14959",-2637.70545103618
"14960",-53247.3617542018
"14961",74938.7104318418
"14962",-7377.61596859932
"14963",9674.68033691805
"14964",5281.12768431905
"14965",-4201.10604725665
"14966",2348.46351993442
"14967",-77222.4411520509
"14968",1.19841680341449
"14969",7927.79242165416
"14970",-11770.0176574477
"14971",55628.4233124475
"14972",-25638.1750312078
"14973",25568.9990728443
"14974",14809.4513931929
"14975",-18142.139705521
"14976",16558.616939972
"14977",-25682.6693210416
"14978",-34573.9797683168
"14979",-11351.8173987884
"14980",21827.5271192919
"14981",-16503.9691517362
"14982",13362.4282372941
"14983",114264.933340061
"14984",29424.8759841077
"14985",55216.8085515272
"14986",60201.9796259742
"14987",23437.504802601
"14988",41092.6573760207
"14989",31585.7850184109
"14990",15554.9350098465
"14991",-5034.44968460651
"14992",11885.7504188288
"14993",40131.853251556
"14994",-2868.72487012505
"14995",42714.6531391156
"14996",25405.548088355
"14997",-17570.6113200167
"14998",14268.8917837162
"14999",-20453.6545028319
"15000",10719.9568403014
"15001",10143.0035124043
"15002",22315.0679127862
"15003",-17655.5680941449
"15004",24009.1432794286
"15005",-4190.84680302096
"15006",32099.6627612539
"15007",20134.4790309851
"15008",-46409.1650548615
"15009",-43190.8392547665
"15010",-63308.8863122549
"15011",-18243.9639684102
"15012",-65502.883055865
"15013",-16951.0147376696
"15014",9387.15436522947
"15015",-50116.6342528793
"15016",-27038.509981133
"15017",-48964.6778315731
"15018",80259.5736981268
"15019",-32249.5494402335
"15020",15129.203916379
"15021",-22149.9640720231
"15022",-13617.5974937844
"15023",19520.3748081896
"15024",-48307.8278762949
"15025",4070.28496668837
"15026",9356.47345569316
"15027",-23851.1708142702
"15028",32619.1995668133
"15029",27249.3465746277
"15030",-15693.2338164129
"15031",5006.7789941161
"15032",-65713.9764627143
"15033",-35525.0910726948
"15034",-8520.49525664743
"15035",-12367.7508481876
"15036",11918.5094886033
"15037",35846.7489089098
"15038",-17073.7265402623
"15039",-7470.72490614573
"15040",30655.5105298266
"15041",90757.8504107752
"15042",39309.991993317
"15043",-12540.2811458164
"15044",28666.375400136
"15045",28574.8958424403
"15046",-35678.3050458122
"15047",37394.3994826853
"15048",-58779.6015914181
"15049",26739.6462484631
"15050",38940.7148745991
"15051",-16004.2413938433
"15052",5205.0192655063
"15053",-25825.8591799778
"15054",55360.9516984987
"15055",-62574.0067126675
"15056",-3634.89460673875
"15057",-45905.9911824839
"15058",-1565.8273107814
"15059",1089.1771983008
"15060",28045.5356816817
"15061",20655.7324113388
"15062",43942.5870078676
"15063",-44010.3805790961
"15064",14436.4030282064
"15065",-5520.92015292457
"15066",-4838.35093872385
"15067",84093.1647342836
"15068",-14992.3026140892
"15069",-2898.02750921888
"15070",-3610.32787294813
"15071",3649.19272281546
"15072",-66390.1088812718
"15073",-4748.40168795161
"15074",18011.6964990899
"15075",1144.82155154003
"15076",-86531.4445923898
"15077",8910.82813948469
"15078",12771.270958523
"15079",37234.4907508245
"15080",-41722.9977089388
"15081",-53010.4111703735
"15082",711.708923153912
"15083",-22717.0387941508
